NAME,NSC,SMILES
"(Z)-1,3-Dihydro-5-fluoro-4-[3-(N-methylamino)-1-propynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",767259,CNCC#CC1=C(C=CC2=C1C(=CC3=C(C=CN3)OC)C(=O)N2)F
"N-[5-(2-chlorophenyl)-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepin-7-yl]acetamide",767260,CC1=C2C(=NN1)NC3=C(C=C(C=C3)NC(=O)C)C(=N2)C4=CC=CC=C4Cl
"(Z)-1,3-Dihydro-5-fluoro-4-[(4-hydroxy-tetrahydro-pyran-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",767261,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC4(CCOCC4)O)F)NC2=O
"5-(2-Fluorophenyl)-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine-7-carboxamide",767262,CC1=C2C(=NN1)NC3=C(C=C(C=C3)C(=O)N)C(=N2)C4=CC=CC=C4F
"(3Z)-5-fluoro-4-[2-(4-hydroxypiperidin-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one hydrochloride",767263,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC4(CCNCC4)O)F)NC2=O
"(3Z)-5-fluoro-4-[(3R)-4-hydroxy-3-(methylamino)but-1-yn-1-yl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",767264,CNC(CO)C#CC1=C(C=CC2=C1C(=CC3=C(C=CN3)OC)C(=O)N2)F
"4-((3R,4S,5R)-4-Amino-3,5-dihydroxy-hex-1-ynyl)-5-fluoro-3-[1-(3-methoxy-1H-pyrrol-2-YL)-meth-(Z)-ylidene]-1,3-dihydro-indol-2-one",767265,CC(C(C(C#CC1=C(C=CC2=C1C(=CC3=C(C=CN3)OC)C(=O)N2)F)O)N)O
(Arylindolyl)maleimide deriv. 27,767268,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC=N5)C
Bisindolylmaleimide deriv. 5c,767271,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CCCCCN5C6=CC=CC=C64
Bisindolylmaleimide deriv. 46,767272,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)C(=O)N)C
Bisindolylmaleimide deriv. 9f,767274,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CCC(CCN5C6=CC=CC=C64)CN
"10-(4-(1-methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)-3,4-dihydropyrazino[1,2-a]indole-2(1H)-carbothioamide",767275,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CN(CCN5C6=CC=CC=C64)C(=S)N
"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",767276,CN1CC2CC3=C(C4=CC=CC=C4N3CC2C1)C5=C(C(=O)NC5=O)C6=CN(C7=CC=CC=C76)C
"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",767289,CN1CC2CC3=C(C4=CC=CC=C4N3CC2C1)C5=C(C(=O)NC5=O)C6=CN(C7=CC=CC=C76)C
(4R)-4-(2-Fluoro-6-hydroxy-3-methoxy-benzoyl)-benzoic acid (3R)-3-[(pyridine-4-carbonyl)amino]-azepan-4-YL ester,767287,COC1=C(C(=C(C=C1)O)C(=O)C2=CC=C(C=C2)C(=O)OC3CCCNCC3NC(=O)C4=CC=NC=C4)F
"(S)-3-(8-(Dimethylaminomethyl)-6,7,8,9-tetrahydropyrido(1,2-a)indol-10-yl)-4-(1-methyl-3-indolyl)-1H-pyrrole-2,5-dione hydrochloride",767288,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CC(CCN5C6=CC=CC=C64)CN(C)C
6-Fluoro-5-(2-hydroxy-ethoxy)-3-(1H-pyrrol-2-yl)-1H-benzo[cd]indol-2-one,767290,C1=CNC(=C1)C2=C3C4=C(C=CC(=C4C(=C2)OCCO)F)NC3=O
"(-)-(R)-(Z)-4-(3-Hydroxy-pyrrolidinyl)-3-(3-methoxy--1H-pyrrol-2-ylmethylene)-5-nitro-1,3-dihydro-indol-2-one",767291,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3N4CCC(C4)O)[N+](=O)[O-])NC2=O
"[4-Amino-2-[[4-(4-methyl-1-piperazinyl)phenyl]amino]-5-thiazolyl](2,3-dihydro-1,4-benzodioxin-6-yl)methanone",767292,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC(=C(S3)C(=O)C4=CC5=C(C=C4)OCCO5)N
[4-Amino-2-[[4-[4-(1-methylethyl)-1-piperazinyl]phenyl]amino]-5-thiazolyl](3-methoxyphenyl)methanone,767293,CC(C)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC(=C(S3)C(=O)C4=CC(=CC=C4)OC)N
5-Amino-1-(4-fluorophenyl)-4-[3-(3-morpholin-4-ylprop-1-ynyl)benzoyl]pyrazole,767299,C1COCCN1CC#CC2=CC(=CC=C2)C(=O)C3=C(N(N=C3)C4=CC=C(C=C4)F)N
"3-(4-Fluorophenyl)-2-(pyridin-4-yl)-1h-pyrrolo[3,2-b]pyridine",767304,C1=CC2=C(C(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)N=C1
"4-[2-[3-(4-Fluorophenyl)-2-pyridin-4-ylpyrrolo[3,2-b]pyridin-1-yl]ethyl]morpholine",767307,C1COCCN1CCN2C3=C(C(=C2C4=CC=NC=C4)C5=CC=C(C=C5)F)N=CC=C3
4-Benzoyl-5-methyl-2-phenyl-1H-pyrazol-3(2H)-one,767309,CC1=C(C(=O)N(N1)C2=CC=CC=C2)C(=O)C3=CC=CC=C3
"1-(2,4-difluorophenyl)-4-{[3-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",767317,C1=CC(=CC(=C1)C(=O)C2=C(N(N=C2)C3=C(C=C(C=C3)F)F)N)C4=CN=CC=C4
1-(4-fluorophenyl)-4-{[3-(pyridin-4-yl)phenyl]carbonyl}-1H-pyrazol-5-amine,767318,C1=CC(=CC(=C1)C(=O)C2=C(N(N=C2)C3=CC=C(C=C3)F)N)C4=CC=NC=C4
"1-(2,4-difluorophenyl)-4-{[3-(pyridin-4-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",767320,C1=CC(=CC(=C1)C(=O)C2=C(N(N=C2)C3=C(C=C(C=C3)F)F)N)C4=CC=NC=C4
1-(4-fluorophenyl)-4-{[4-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine,767327,C1=CC(=CN=C1)C2=CC=C(C=C2)C(=O)C3=C(N(N=C3)C4=CC=C(C=C4)F)N
"(2S)-1-({4-[3-(4-fluorophenyl)-1H-pyrrolo[3,2-b]pyridin-2-yl]pyridin-2-yl}amino)propan-2-ol",767329,CC(CNC1=NC=CC(=C1)C2=C(C3=C(N2)C=CC=N3)C4=CC=C(C=C4)F)O
"3-[3-[(2S)-2,3-dihydroxypropoxy]phenyl]-4-(1-methylindol-3-yl)pyrrole-2,5-dione",767330,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)OCC(CO)O
"3-(3,4-dimethoxyphenyl)-4-(1-methyl-1H-indol-3-yl)-1H-pyrrole-2,5-dione",767331,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=C(C=C4)OC)OC
"3-[4-[(2S)-2,3-dihydroxypropoxy]phenyl]-4-(1-methylindol-3-yl)pyrrole-2,5-dione",767332,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC=C(C=C4)OCC(CO)O
"3-(4-methoxy-1-methyl-1H-indol-3-yl)-4-(3-methoxyphenyl)-1H-pyrrole-2,5-dione",767337,CN1C=C(C2=C1C=CC=C2OC)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)OC
"3-(1,7-Dimethylindol-3-yl)-4-(3-methoxyphenyl)pyrrole-2,5-dione",767339,CC1=C2C(=CC=C1)C(=CN2C)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)OC
"(R,S)-3-(5-chloro-1-methyl-1H-indol-3-yl)-4-(3-(2,3-dihydroxypropylamino)phenyl)-1H-pyrrole-2,5-dione",767344,CN1C=C(C2=C1C=CC(=C2)Cl)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)NCC(CO)O
"6-(3-Fluorophenoxy)-8-methyl-2-(tetrahydro-2h-pyran-4-ylamino)pyrido[2,3-d]pyrimidin-7(8h)-one",767346,CN1C2=NC(=NC=C2C=C(C1=O)OC3=CC(=CC=C3)F)NC4CCOCC4
"6-(2-Fluorophenoxy)-8-methyl-2-(tetrahydro-2H-pyran-4-ylamino)pyrido[2,3-d]pyrimidin-7(8H)-one",767347,CN1C2=NC(=NC=C2C=C(C1=O)OC3=CC=CC=C3F)NC4CCOCC4
"6-(2,4-Difluorophenoxy)-8-methyl-2-(tetrahydro-2h-pyran-4-ylamino)pyrido[2,3-d]pyrimidin-7(8h)-one",767348,CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC4CCOCC4
"trans-6-(2,4-Difluorophenoxy)-2-(trans-4-hydroxy-cyclohexylamino)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",767352,CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC4CCC(CC4)O
"7,9-Dimethylpyrido[3',2':4,5]thieno[3,2-d]pyrimidin-4-amine",767361,CC1=CC(=NC2=C1C3=C(S2)C(=NC=N3)N)C
"N-[(3S,4S)-4-[[4-(2-fluoro-6-hydroxy-3-methoxybenzoyl)benzoyl]amino]azepan-3-yl]pyridine-4-carboxamide",767364,COC1=C(C(=C(C=C1)O)C(=O)C2=CC=C(C=C2)C(=O)NC3CCCNCC3NC(=O)C4=CC=NC=C4)F
"(+)-(1R,3R)-1-(3-hydroxy-cyclopentyl)-3-(4-methoxy-phenyl)-7-phenylamino-3,4-dihydro-1H-pyrimido[4,5-d]pyrimidin-2-one",767365,COC1=CC=C(C=C1)N2CC3=CN=C(N=C3N(C2=O)C4CCC(C4)O)NC5=CC=CC=C5
"6-(2,4-Difluorophenoxy)-8-cyclopropyl-2-(tetrahydro-2h-pyran-4-ylamino)pyrido[2,3-d]pyrimidin-7(8h)-one",767366,C1CC1N2C3=NC(=NC=C3C=C(C2=O)OC4=C(C=C(C=C4)F)F)NC5CCOCC5
"(5Z)-2-benzylimino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767367,C1=CC=C(C=C1)CN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
"(5Z)-2-phenylimino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767369,C1=CC=C(C=C1)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
"(5Z)-2-[2-(4-chlorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767373,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCCC4=CC=C(C=C4)Cl)S3)N=C1
"ROCHE screening, 69",767374,C1=CC=C(C(=C1)CCN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2)F
"(5Z)-2-[2-(2-chlorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767375,C1=CC=C(C(=C1)CCN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2)Cl
2-[2-(2-Ethoxy-phenyl)-ethylamino]-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,767376,CCOC1=CC=CC=C1CCN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
2-[2-(2-Methoxy-phenyl)-ethylamino]-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,767378,COC1=CC=CC=C1CCN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
"(5Z)-2-[(2-chlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767380,C1=CC=C(C(=C1)CN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2)Cl
"(5Z)-2-[(2-bromophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767381,C1=CC=C(C(=C1)CN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2)Br
"(5Z)-2-[2-(3-fluorophenyl)ethylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767384,C1=CC(=CC(=C1)F)CCN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
2-(2-Pyridin-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,767385,C1=CC=NC(=C1)CCN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
2-(2-Thiophen-2-yl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,767386,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCCC4=CC=CS4)S3)N=C1
"ROCHE screening, 68",767387,C1=CC(=CC(=C1)Cl)CCN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
"(5Z)-2-(1-hydroxy-3-phenylpropan-2-yl)imino-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767389,C1=CC=C(C=C1)CC(CO)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-methoxyphenyl)methanone,767390,COC1=CC=CC=C1C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C
[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](5-fluoro-2-methoxyphenyl)methanone,767391,COC1=C(C=C(C=C1)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C
2-((r)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,767392,C1=CC=C(C=C1)C(CO)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](4,5-difluoro-2-methoxyphenyl)methanone",767395,COC1=CC(=C(C=C1C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C)F)F
"(5Z)-2-[(2,6-dichlorophenyl)methylimino]-5-(quinolin-6-ylmethylidene)-1,3-thiazolidin-4-one",767398,C1=CC(=C(C(=C1)Cl)CN=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2)Cl
"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,3,4-trifluoro-6-methoxyphenyl)methanone",767399,COC1=CC(=C(C(=C1C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C)F)F)F
[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2-fluoro-6-methoxyphenyl)methanone,767400,COC1=C(C(=CC=C1)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C
"(5Z)-5-(quinolin-6-ylmethylidene)-1,3-thiazolidine-2,4-dione",767401,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=O)S3)N=C1
"ROCHE screening, 75",767404,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)O3)N=C1
"[4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl](2,6-difluorophenyl)methanone",767408,CS(=O)(=O)N1CCC(CC1)NC2=NC=C(C(=N2)N)C(=O)C3=C(C=CC=C3F)F
2-((s)-2-Hydroxy-1-phenyl-ethylamino)-5-[1-quinolin-6-yl-meth-(z)-ylidene]-thiazol-4-one,767409,C1=CC=C(C=C1)C(CO)N=C2NC(=O)C(=CC3=CC4=C(C=C3)N=CC=C4)S2
"6-(2,4-Difluorophenoxy)-8-(2-methanesulfonyl-ethyl)-2-(tetrahydro-pyran-4-ylamino)-8H-pyrido[2,3-d]pyrimidin-7-one",767411,CS(=O)(=O)CCN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC4CCOCC4
"2-(1-Acetyl-piperidin-4-ylamino)-6-(2,4-difluorophenoxy)-8-methyl-8H-pyrido[2,3-d]pyrimidin-7-one",767416,CC(=O)N1CCC(CC1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)OC4=C(C=C(C=C4)F)F
"(2S)-2-[(4R)-4-[4-[(2R)-2,3-dihydroxypropoxy]phenyl]-2,5-dioxoimidazolidin-1-yl]-N-(2-fluoro-4-iodophenyl)-3-phenylbutanamide",767420,CC(C1=CC=CC=C1)C(C(=O)NC2=C(C=C(C=C2)I)F)N3C(=O)C(NC3=O)C4=CC=C(C=C4)OCC(CO)O
"2-[[5-[3-(Dimethylamino)propyl]-2-methylpyridin-3-yl]amino]-9-(trifluoromethyl)-5,7-dihydropyrimido[5,4-d][1]benzazepine-6-thione",767470,CC1=C(C=C(C=N1)CCCN(C)C)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)C(F)(F)F
Momelotinib,767598,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N
"7-(3,5-Dimethylisoxazol-4-yl)-8-methoxy-1-((R)-1-(pyridin-2-yl)ethyl)-1H-imidazo[4,5-c]quinolin-2(3H)-one",767599,CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)C(C)C5=CC=CC=N5)OC
Fedratinib,767600,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4
"5-(3-Phenylmethoxyphenyl)-7-[3-(pyrrolidin-1-ylmethyl)cyclobutyl]pyrrolo[2,3-d]pyrimidin-4-amine",767746,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
N-[5-[3-(benzenesulfonamido)phenyl]-1H-pyrazol-3-yl]-4-(4-methylpiperazin-1-yl)benzamide,767897,CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)C4=CC(=CC=C4)NS(=O)(=O)C5=CC=CC=C5
Ipatasertib,767898,CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O
"N-(2,6-Difluorophenyl)-5-[3-[2-[[5-ethyl-2-(methyloxy)-4-[4-[4-(methylsulfonyl)-1-piperazinyl]-1-piperidinyl]phenyl]amino]-4-pyrimidinyl]imidazo[1,2-a]pyridin-2-yl]-2-(methyloxy)benzamide",767951,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F
Ricolinostat,767952,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC=C(C=N3)C(=O)NCCCCCCC(=O)NO
"5-(2-Chlorophenyl)-7-fluoro-1,2-dihydro-8-methoxy-3-methylpyrazolo(3,4-b)(1,4)benzodiazepine",767953,CC1=C2C(=NN1)NC3=CC(=C(C=C3C(=N2)C4=CC=CC=C4Cl)F)OC
"4-(2-(2-(3-(3-(1-Methyl-1hpyrazol-4-yl)-6-oxo-1,6-dihydropyridazin-1-ylmethyl)-phenyl)-pyrimidin-5-yloxy)-ethyl)-morpholine)",767954,CN1C=C(C=N1)C2=NN(C(=O)C=C2)CC3=CC(=CC=C3)C4=NC=C(C=N4)OCCN5CCOCC5
Cobimetinib,768068,C1CCNC(C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O
Cobimetinib (R-enantiomer),768069,C1CCNC(C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O
"N-{[(3s)-3-Amino-1-(5-Ethyl-7h-Pyrrolo[2,3-D]pyrimidin-4-Yl)pyrrolidin-3-Yl]methyl}-2,4-Difluorobenzamide",768070,CCC1=CNC2=C1C(=NC=N2)N3CCC(C3)(CNC(=O)C4=C(C=C(C=C4)F)F)N
"4-((9-Cyclopentyl-7,7-difluoro-5-methyl-6-oxo-6,7,8,9-tetrahydro-5H-pyrimido[4,5-b][1,4]diazepin-2-yl)amino)-2-fluoro-5-methoxy-N-(1-methylpiperidin-4-yl)benzamide",768072,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2F)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC
Abemaciclib,768073,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F
"N-[4-({3-[(3,5-dimethoxyphenyl)amino]quinoxalin-2-yl}sulfamoyl)phenyl]-3-methoxy-4-methylbenzamide",768100,CC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4N=C3NC5=CC(=CC(=C5)OC)OC)OC
Genz-644282,768112,CNCCN1C2=C(C=NC3=CC4=C(C=C32)OCO4)C5=CC(=C(C=C5C1=O)OC)OC
"2-Methoxy-N-(3-Methyl-2-Oxo-1,2,3,4-Tetrahydroquinazolin-6-Yl)benzenesulfonamide",777448,CN1CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3OC)NC1=O
2-methyl-1-(2-methyl-3-(trifluoromethyl)benzyl)-6-morpholino-1H-benzo[d]imidazole-4-carboxylic acid,768508,CC1=C(C=CC=C1C(F)(F)F)CN2C(=NC3=C(C=C(C=C32)N4CCOCC4)C(=O)O)C
Snx-5422,768509,CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)OC(=O)CN)C(F)(F)F)C
"4,5,6,7-Tetrahydro-11-methoxy-2-((4-methyl-1-piperazinyl)methyl)-1H-cyclopenta(a)pyrrolo(3,4-C)carbazole-1,3(2H)-dione",768593,CN1CCN(CC1)CN2C(=O)C3=C(C2=O)C4=C(C5=C3CCC5)NC6=C4C(=CC=C6)OC
Gdc-0349,771532,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(CCN(C3)C4COC4)C(=N2)N5CCOCC5C
(S)-1-(4-(1H-Pyrazol-4-yl)phenyl)-2-amino-1-(4-chlorophenyl)ethanol,771650,C1=CC(=CC=C1C2=CNN=C2)C(CN)(C3=CC=C(C=C3)Cl)O
(S)-1-(4-(1H-Pyrazol-4-yl)phenyl)-2-amino-1-(4-chlorophenyl)ethanol,799337,C1=CC(=CC=C1C2=CNN=C2)C(CN)(C3=CC=C(C=C3)Cl)O
"3-N-[4-(4-morpholin-4-ylcyclohexyl)phenyl]-1-pyridin-2-yl-1,2,4-triazole-3,5-diamine",771651,C1CC(CCC1C2=CC=C(C=C2)NC3=NN(C(=N3)N)C4=CC=CC=N4)N5CCOCC5
"Urea, N-[6-[[6-(4-fluorophenyl)-1,2,4-triazolo[4,3-b]pyridazin-3-yl]thio]-2-benzothiazolyl]-N'-[2-(4-morpholinyl)ethyl]-",771652,C1COCCN1CCNC(=O)NC2=NC3=C(S2)C=C(C=C3)SC4=NN=C5N4N=C(C=C5)C6=CC=C(C=C6)F
"1H-Pyrazole-1-ethanol, 4-((1E)-2-(5-((1R)-1-(3,5-dichloro-4-pyridinyl)ethoxy)-1H-indazol-3-yl)ethenyl)-",771750,CC(C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3C=CC4=CN(N=C4)CCO
Lestaurtinib,772196,CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O
Merestinib,772197,CC1=CC=C(C(=O)N1C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C=C5C(=C4)C=NN5C)C6=CNN=C6)F
"3-(9-Fluoro-2-(piperidine-1-carbonyl)-1,2,3,4-tetrahydro-[1,4]diazepino[6,7,1-hi]indol-7-yl)-4-(imidazo[1,2-a]pyridin-3-yl)-1H-pyrrole-2,5-dione",772198,C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7
XL888,772351,CCC(C)NC1=C(C=C(C(=C1)C(=O)NC2CC3CCC(C2)N3C4=NC=C(C=C4)C(=O)C5CC5)C)C(=O)N
Duvelisib,772469,CC(C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5
"2-((2-fluoro-4-iodophenyl)amino)-N-(2-hydroxyethoxy)-1,5-dimethyl-6-oxo-1,6-dihydropyridine-3-carboxamide",772563,CC1=CC(=C(N(C1=O)C)NC2=C(C=C(C=C2)I)F)C(=O)NOCCO
"(2S)-N-[(1S)-1-cyclohexyl-2-[(2S)-2-[4-(4-fluorobenzoyl)-1,3-thiazol-2-yl]pyrrolidin-1-yl]-2-oxoethyl]-2-(methylamino)propanamide",772868,CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC
"2-Amino-4-(4-chloro-2-(2-(4-fluoro-1H-pyrazol-1-yl)ethoxy)-6-methylphenyl)-N-(2,2-difluoropropyl)-5H-pyrrolo[3,4-d]pyrimidine-6(7H)-carboxamide",772885,CC1=CC(=CC(=C1C2=NC(=NC3=C2CN(C3)C(=O)NCC(C)(F)F)N)OCCN4C=C(C=N4)F)Cl
Pyrrolidine-2-carboxylic acid {4-[2-(4-morpholin-4-yl-phenylamino)-pyrimidin-4-yl]-phenyl}-amide,772887,C1CC(NC1)C(=O)NC2=CC=C(C=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCOCC5
N-[4-[4-(2-methoxyphenyl)piperazine-1-carbonyl]phenyl]quinoline-8-sulfonamide,772991,COC1=CC=CC=C1N2CCN(CC2)C(=O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CC5=C4N=CC=C5
"[6-[[5-Fluoro-2-(3,4,5-trimethoxyanilino)pyrimidin-4-yl]amino]-2,2-dimethyl-3-oxopyrido[3,2-b][1,4]oxazin-4-yl]methyl phosphate",772992,CC1(C(=O)N(C2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)COP(=O)([O-])[O-])C
"(4-Amino-2-((1-(methylsulfonyl)piperidin-4-yl)amino)pyrimidin-5-yl)(2,3-difluoro-6-methoxyphenyl)methanone",773094,COC1=C(C(=C(C=C1)F)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C
